epoch,accuracy,loss,val_accuracy,val_loss
31,0.8667916655540466,0.35031864047050476,0.8633333444595337,0.3642333149909973
32,0.867562472820282,0.3515319526195526,0.862500011920929,0.3726986348628998
33,0.8691250085830688,0.3467300236225128,0.8603333234786987,0.3751930892467499
34,0.8698124885559082,0.34628617763519287,0.8636666536331177,0.3691396117210388
0,0.09954166412353516,46.678558349609375,0.09708333015441895,33.45487594604492
1,0.10089583694934845,45.57927703857422,0.10266666859388351,38.680580139160156
2,0.10110417008399963,43.72455596923828,0.10108333081007004,33.298091888427734
3,0.09845833480358124,45.333126068115234,0.1002499982714653,26.72694969177246
4,0.09875000268220901,41.42283248901367,0.09991666674613953,58.738704681396484
5,0.0976874977350235,47.080806732177734,0.1002499982714653,61.05473327636719
6,0.10064583271741867,47.33681106567383,0.1002499982714653,78.46671295166016
7,0.10104166716337204,45.813026428222656,0.1002499982714653,48.10987854003906
8,0.10043749958276749,43.48421859741211,0.1002499982714653,55.33325958251953
0,0.10191666334867477,47.00568771362305,0.1002499982714653,47.6495361328125
1,0.10108333081007004,44.80630111694336,0.09991666674613953,34.725040435791016
2,0.09956250339746475,44.4197883605957,0.09708333015441895,46.8166389465332
3,0.10204166918992996,42.82080841064453,0.10266666859388351,41.62966537475586
4,0.0988541692495346,43.55755615234375,0.10100000351667404,42.03092575073242
5,0.1016250029206276,45.61906433105469,0.09708333015441895,48.294036865234375
6,0.09875000268220901,44.50905227661133,0.1002499982714653,36.57386016845703
0,0.10112500190734863,2.3560073375701904,0.09991666674613953,2.3319125175476074
1,0.10137499868869781,2.342118501663208,0.10100000351667404,2.32882022857666
2,0.09943749755620956,2.345796823501587,0.10100000351667404,2.34200119972229
3,0.09883332997560501,2.3395302295684814,0.1002499982714653,2.3476157188415527
4,0.10068749636411667,2.3419532775878906,0.10100000351667404,2.3432304859161377
5,0.10197916626930237,2.344820737838745,0.0989166647195816,2.323481559753418
6,0.10106249898672104,2.347313642501831,0.10058332979679108,2.3370168209075928
7,0.09860416501760483,2.3435652256011963,0.10266666859388351,2.310574531555176
8,0.10037499666213989,2.3399596214294434,0.0989166647195816,2.315089464187622
9,0.10183333605527878,2.347698450088501,0.10058332979679108,2.3216028213500977
10,0.09925000369548798,2.3487515449523926,0.1002499982714653,2.329289197921753
11,0.09816666692495346,2.34598708152771,0.09708333015441895,2.355980396270752
12,0.10039583593606949,2.3417341709136963,0.10108333081007004,2.3278021812438965
0,0.19437499344348907,2.201641082763672,0.4884999990463257,1.6197553873062134
1,0.5806458592414856,1.1637852191925049,0.6421666741371155,0.9834468364715576
2,0.6621458530426025,0.9073208570480347,0.6755833625793457,0.8586338758468628
3,0.7004166841506958,0.8094823956489563,0.7104166746139526,0.7858476042747498
4,0.7185624837875366,0.7538759112358093,0.7112500071525574,0.7598782777786255
5,0.729895830154419,0.715495765209198,0.7387499809265137,0.7151925563812256
6,0.7385625243186951,0.6876673698425293,0.746916651725769,0.6871201395988464
7,0.7443958520889282,0.6698954105377197,0.7484999895095825,0.6713234782218933
8,0.7505624890327454,0.6521863341331482,0.7510833144187927,0.6597743034362793
9,0.7533125281333923,0.6423126459121704,0.7491666674613953,0.6541827917098999
10,0.7590833306312561,0.6295209527015686,0.7505833506584167,0.6511291861534119
11,0.7621250152587891,0.6222521662712097,0.7549166679382324,0.6338777542114258
12,0.765541672706604,0.6122021079063416,0.7615833282470703,0.6243122816085815
13,0.7691458463668823,0.6034918427467346,0.7726666927337646,0.6134878396987915
14,0.7726250290870667,0.596392035484314,0.7690833210945129,0.6126471161842346
15,0.7752708196640015,0.5887573957443237,0.7757499814033508,0.6026245355606079
16,0.7789375185966492,0.58089280128479,0.7729166746139526,0.6091340780258179
17,0.7824583053588867,0.5731179714202881,0.7724166512489319,0.5868654251098633
18,0.7851666808128357,0.5670896172523499,0.7826666831970215,0.5773286819458008
19,0.7880416512489319,0.5597894787788391,0.7889166474342346,0.5742594003677368
20,0.792062520980835,0.5515055060386658,0.7879999876022339,0.5667530298233032
21,0.7932916879653931,0.5462827086448669,0.7900000214576721,0.5579574108123779
22,0.7969375252723694,0.5382645726203918,0.7900000214576721,0.5634759664535522
23,0.7999374866485596,0.5322257876396179,0.7908333539962769,0.5451537370681763
24,0.8013125061988831,0.5269982218742371,0.8011666536331177,0.53706955909729
25,0.8038333058357239,0.5213096737861633,0.7957500219345093,0.5341554880142212
26,0.807687520980835,0.5130476951599121,0.8090000152587891,0.5243761539459229
27,0.8103541731834412,0.507912278175354,0.8109999895095825,0.5230751633644104
28,0.8125208616256714,0.5029507875442505,0.8109166622161865,0.5138488411903381
29,0.8150625228881836,0.497590035200119,0.8070833086967468,0.514850378036499
30,0.817312479019165,0.4911426305770874,0.8179166913032532,0.50531005859375
31,0.8216249942779541,0.4856087565422058,0.8172500133514404,0.49868154525756836
32,0.8215000033378601,0.48302796483039856,0.8216666579246521,0.4908442795276642
33,0.8238750100135803,0.47724413871765137,0.8246666789054871,0.4865107536315918
34,0.8256250023841858,0.47392013669013977,0.8238333463668823,0.47873786091804504
35,0.8272083401679993,0.46962597966194153,0.8257499933242798,0.48555025458335876
36,0.827791690826416,0.4664275646209717,0.8299166560173035,0.4763387441635132
37,0.8302500247955322,0.46218347549438477,0.8264166712760925,0.48233726620674133
38,0.8307916522026062,0.4597325921058655,0.8255000114440918,0.4731631278991699
39,0.8322708606719971,0.4552329480648041,0.8327500224113464,0.4657353162765503
40,0.8325208425521851,0.4535856246948242,0.8320000171661377,0.4633854925632477
41,0.8339375257492065,0.44982534646987915,0.8320000171661377,0.4566393494606018
42,0.8370208144187927,0.44384732842445374,0.8328333497047424,0.4614490568637848
43,0.8368333578109741,0.4421233832836151,0.8375833630561829,0.4518095850944519
44,0.8374999761581421,0.4382217526435852,0.8401666879653931,0.44583478569984436
45,0.8383749723434448,0.4362858533859253,0.8370833396911621,0.448080837726593
46,0.8401041626930237,0.4329565763473511,0.8427500128746033,0.43691563606262207
47,0.8402500152587891,0.43148884177207947,0.8433333039283752,0.44377970695495605
48,0.8409166932106018,0.4285426139831543,0.8450833559036255,0.43251460790634155
49,0.8420000076293945,0.4281556308269501,0.8374999761581421,0.4372813403606415
50,0.8443541526794434,0.42375943064689636,0.8472499847412109,0.4281776249408722
51,0.8457291722297668,0.4211024045944214,0.8429166674613953,0.4302794933319092
52,0.8452916741371155,0.41958504915237427,0.8429166674613953,0.430092453956604
53,0.8464375138282776,0.4183085858821869,0.8423333168029785,0.43189799785614014
54,0.8475000262260437,0.41669049859046936,0.8495000004768372,0.41912350058555603
55,0.8482916951179504,0.4133458733558655,0.8487499952316284,0.417346715927124
56,0.8475833535194397,0.4122653007507324,0.8472499847412109,0.4233788549900055
57,0.8504791855812073,0.40902844071388245,0.8472499847412109,0.41565006971359253
58,0.8511458039283752,0.4063135087490082,0.8431666493415833,0.42716285586357117
59,0.8515833616256714,0.4048730731010437,0.8542500138282776,0.4078112840652466
60,0.8512499928474426,0.4041195511817932,0.8507500290870667,0.4125498831272125
61,0.8520208597183228,0.40161365270614624,0.8495833277702332,0.4119460880756378
62,0.8533958196640015,0.4008410573005676,0.8479999899864197,0.4101526141166687
63,0.8533124923706055,0.3980277478694916,0.8514166474342346,0.4141658544540405
64,0.8534583449363708,0.3969317078590393,0.8542500138282776,0.40224382281303406
65,0.8549374938011169,0.3952314853668213,0.8529166579246521,0.40959370136260986
66,0.8551874756813049,0.3925158679485321,0.8524166941642761,0.4073408246040344
67,0.8557500243186951,0.39129653573036194,0.8528333306312561,0.4050978720188141
68,0.8567916750907898,0.3897891342639923,0.8587499856948853,0.3983995020389557
69,0.854770839214325,0.38921529054641724,0.8586666584014893,0.3970140516757965
70,0.8564375042915344,0.38635119795799255,0.8499166369438171,0.40856435894966125
71,0.8575624823570251,0.3860170841217041,0.8610833287239075,0.3910311162471771
72,0.859000027179718,0.38335269689559937,0.859333336353302,0.39252969622612
73,0.8598124980926514,0.3815508484840393,0.8543333411216736,0.40007731318473816
74,0.8597916960716248,0.38134583830833435,0.8573333621025085,0.3886706829071045
75,0.8603333234786987,0.37868425250053406,0.8522499799728394,0.4030124843120575
76,0.8605208396911621,0.37818899750709534,0.8510000109672546,0.40351811051368713
77,0.8619166612625122,0.3758317530155182,0.8569999933242798,0.390377938747406
78,0.8613749742507935,0.37580958008766174,0.85958331823349,0.3872587978839874
79,0.8623958230018616,0.37455493211746216,0.8567500114440918,0.39454594254493713
80,0.8623124957084656,0.37332943081855774,0.8618333339691162,0.38637980818748474
81,0.8623958230018616,0.3715173304080963,0.862583339214325,0.3848798871040344
82,0.862708330154419,0.3703521192073822,0.8603333234786987,0.38568663597106934
83,0.864104151725769,0.3701561987400055,0.8585833311080933,0.3904799818992615
84,0.8652708530426025,0.36690422892570496,0.8650833368301392,0.37924930453300476
85,0.8654791712760925,0.36542442440986633,0.8642500042915344,0.37598657608032227
86,0.8660625219345093,0.36452555656433105,0.8651666641235352,0.37412258982658386
87,0.866812527179718,0.36391451954841614,0.8610833287239075,0.38442060351371765
88,0.8662499785423279,0.3637060225009918,0.8645833134651184,0.3723154664039612
89,0.8678958415985107,0.3619818091392517,0.8651666641235352,0.3759058117866516
90,0.867104172706604,0.36003807187080383,0.8622499704360962,0.37992194294929504
91,0.8685416579246521,0.3592126965522766,0.8659999966621399,0.3734011948108673
92,0.8689374923706055,0.35794615745544434,0.8655833601951599,0.3720121681690216
93,0.8678958415985107,0.358357697725296,0.8658333420753479,0.3677493929862976
94,0.8703749775886536,0.35485219955444336,0.8654999732971191,0.37535592913627625
95,0.8704166412353516,0.35468029975891113,0.8671666383743286,0.36956071853637695
96,0.870187520980835,0.35321950912475586,0.8695833086967468,0.36804792284965515
97,0.8698541522026062,0.3533385694026947,0.8659166693687439,0.3683529794216156
98,0.8709166646003723,0.3520933985710144,0.8660833239555359,0.364606648683548
99,0.8706666827201843,0.3508513867855072,0.8694166541099548,0.3645473122596741
100,0.8715000152587891,0.3504139482975006,0.8621666431427002,0.3741011619567871
101,0.8719791769981384,0.3483371436595917,0.8627499938011169,0.373576283454895
102,0.8725625276565552,0.3478372395038605,0.8689166903495789,0.362946480512619
103,0.8728333115577698,0.3463771641254425,0.8706666827201843,0.3612375557422638
104,0.8740624785423279,0.34580960869789124,0.8705833554267883,0.35904306173324585
105,0.8732916712760925,0.3456195890903473,0.8688333630561829,0.36112940311431885
0,0.10088606178760529,2.3474843502044678,0.09698132425546646,2.3196468353271484
1,0.10107369720935822,2.326171875,0.09698132425546646,2.3295066356658936
2,0.11020535975694656,2.3080801963806152,0.19838225841522217,2.0081987380981445
3,0.2649640440940857,1.6123249530792236,0.30436956882476807,1.4520102739334106
4,0.34099864959716797,1.4035747051239014,0.37458306550979614,1.3080915212631226
5,0.3713957965373993,1.3523797988891602,0.3490660488605499,1.306775450706482
6,0.4084227979183197,1.2646480798721313,0.34981653094291687,1.2779208421707153
7,0.4481601119041443,1.1726068258285522,0.4361240863800049,1.1619764566421509
8,0.4433232545852661,1.1928454637527466,0.46547698974609375,1.1264718770980835
9,0.5075992941856384,1.1006817817687988,0.5115910768508911,1.1134604215621948
10,0.5472531914710999,1.0577696561813354,0.5752168297767639,1.028434157371521
11,0.5900969505310059,0.9884609580039978,0.5999833345413208,0.9861937761306763
12,0.6174502372741699,0.9395064115524292,0.6241661310195923,0.9460898637771606
13,0.6232669949531555,0.9331938624382019,0.6285023093223572,0.9048576951026917
14,0.6458876132965088,0.8884232044219971,0.6286690831184387,0.9966825842857361
15,0.6536849737167358,0.8706128597259521,0.6281687617301941,0.8594416379928589
16,0.6686334013938904,0.840448260307312,0.6950467228889465,0.8350847959518433
17,0.6521005034446716,0.8884912133216858,0.6989659667015076,0.8091689944267273
18,0.6812467575073242,0.8171461224555969,0.6888759136199951,0.8276193737983704
19,0.6765558123588562,0.8337666392326355,0.6668612360954285,0.807830274105072
20,0.6916918754577637,0.7968485951423645,0.7057204842567444,0.7763804793357849
21,0.6820181608200073,0.8245708346366882,0.6802868843078613,0.7985788583755493
22,0.6830188632011414,0.8109719753265381,0.6775349974632263,0.803655207157135
23,0.6915250420570374,0.7928515672683716,0.722815215587616,0.7417811155319214
24,0.6953611969947815,0.7853172421455383,0.6911274194717407,0.8120092749595642
25,0.6885437369346619,0.8035924434661865,0.6580219864845276,0.8549399375915527
26,0.6968414187431335,0.7850346565246582,0.7053869366645813,0.760762631893158
27,0.6923381686210632,0.8019315004348755,0.4631420969963074,1.6151347160339355
28,0.6952986717224121,0.7934831976890564,0.6732822060585022,0.8295858502388
0,0.09930157661437988,51.486610412597656,0.10265176743268967,47.0719108581543
1,0.10071927309036255,43.49627685546875,0.10023348778486252,33.07038497924805
2,0.1005941852927208,43.06867599487305,0.1005670428276062,32.04127502441406
3,0.09771708399057388,45.25482177734375,0.1005670428276062,45.34928512573242
4,0.10061503201723099,43.061710357666016,0.10265176743268967,46.5905876159668
5,0.10088606178760529,39.43564987182617,0.09898265451192856,62.34615707397461
6,0.10115709155797958,44.368465423583984,0.10123415291309357,56.06917190551758
7,0.09994787722826004,47.14041519165039,0.09898265451192856,40.4286994934082
0,0.5217137336730957,1.2522563934326172,0.7156437635421753,0.7525016665458679
1,0.7353903651237488,0.6834021210670471,0.7380753755569458,0.6599292755126953
2,0.7574689984321594,0.6180558800697327,0.7708472609519958,0.5969025492668152
3,0.7750651240348816,0.577416181564331,0.7691794633865356,0.6186521053314209
4,0.7881163358688354,0.5469447374343872,0.7898598909378052,0.5588840246200562
5,0.8011049628257751,0.5129687190055847,0.8003669381141663,0.5245174765586853
6,0.8136349320411682,0.4865531325340271,0.8091227412223816,0.5017117261886597
7,0.8202022314071655,0.47146445512771606,0.8232154846191406,0.465475857257843
8,0.8288126587867737,0.45268693566322327,0.8261340856552124,0.45610207319259644
9,0.8315438628196716,0.44539132714271545,0.8248832821846008,0.47955697774887085
10,0.835338294506073,0.4344249665737152,0.8393095135688782,0.4256417453289032
11,0.8420306444168091,0.4180421233177185,0.8381420969963074,0.4305064082145691
12,0.8448868989944458,0.41521838307380676,0.8297198414802551,0.4418283700942993
13,0.8479933142662048,0.4050096273422241,0.8520680665969849,0.4006631374359131
14,0.8501407504081726,0.3997833728790283,0.8454803228378296,0.41505393385887146
15,0.8509955406188965,0.3955019414424896,0.8485656976699829,0.4064236283302307
16,0.853935182094574,0.38874149322509766,0.8545697331428528,0.3982659876346588
17,0.8592306971549988,0.3782344162464142,0.8490660190582275,0.397561252117157
18,0.8581674098968506,0.3735494911670685,0.8659939765930176,0.3715457022190094
19,0.8600229620933533,0.3697111904621124,0.860907256603241,0.3731672465801239
0,0.10036484897136688,2.402108669281006,0.10265176743268967,2.4332923889160156
1,0.10155321657657623,2.3993518352508545,0.10265176743268967,2.3353264331817627
2,0.09934327006340027,2.393193006515503,0.097148098051548,2.3268868923187256
3,0.09807150810956955,2.393423080444336,0.1005670428276062,2.372528076171875
4,0.10119879245758057,2.391277551651001,0.0999833196401596,2.4169580936431885
5,0.09976024180650711,2.401545286178589,0.10106737911701202,2.327662706375122
6,0.09971854835748672,2.394310712814331,0.10265176743268967,2.398738384246826
7,0.10142812132835388,2.3955891132354736,0.09698132425546646,2.367671251296997
0,0.3032836318016052,1.9070969820022583,0.5863909125328064,1.1407216787338257
1,0.6318356990814209,0.9867112636566162,0.6730320453643799,0.900518000125885
2,0.6828520894050598,0.8523558974266052,0.7028018832206726,0.824816882610321
3,0.7074533700942993,0.7856523990631104,0.7140593528747559,0.7647991180419922
4,0.7245699763298035,0.7330206632614136,0.7173949480056763,0.7319989204406738
5,0.7369748950004578,0.695664644241333,0.7310706973075867,0.7051706910133362
6,0.7438757419586182,0.6724761724472046,0.7402434945106506,0.6831884384155273
7,0.7511310577392578,0.6544270515441895,0.7488325834274292,0.6617743372917175
8,0.7542166113853455,0.6396583318710327,0.752835214138031,0.6543644070625305
9,0.7590534687042236,0.6276623606681824,0.7615910768508911,0.6325693726539612
10,0.7622433304786682,0.619107186794281,0.7650933861732483,0.6288920044898987
11,0.7717085480690002,0.6043484807014465,0.7679286003112793,0.6181467175483704
12,0.7737100124359131,0.5939838886260986,0.7670947313308716,0.6045868396759033
13,0.7777337431907654,0.5831527709960938,0.7795196771621704,0.5899179577827454
14,0.7820076942443848,0.5730783343315125,0.7788525819778442,0.5783025026321411
15,0.7847597002983093,0.563249409198761,0.7799366116523743,0.5797343850135803
16,0.7903054356575012,0.5526122450828552,0.7898598909378052,0.559142529964447
17,0.7933076024055481,0.5419618487358093,0.788108766078949,0.5635520815849304
18,0.7980402112007141,0.534246027469635,0.7901100516319275,0.555157482624054
19,0.8008756637573242,0.5244322419166565,0.7980320453643799,0.5378888845443726
20,0.8056082725524902,0.5174502730369568,0.7989493012428284,0.5383365750312805
21,0.8095903396606445,0.507843554019928,0.8120413422584534,0.510329008102417
22,0.8113624453544617,0.5003310441970825,0.8131254315376282,0.5067594051361084
23,0.8159700036048889,0.493028849363327,0.8124582767486572,0.49593284726142883
24,0.8182007670402527,0.48639369010925293,0.8151267766952515,0.4936203360557556
25,0.8195350766181946,0.480865478515625,0.819212794303894,0.49950191378593445
26,0.8240800499916077,0.47379419207572937,0.8234656453132629,0.47687098383903503
27,0.827582597732544,0.4679296910762787,0.8246330618858337,0.4765959680080414
28,0.8277285695075989,0.46239393949508667,0.8240493535995483,0.47633489966392517
29,0.8289586305618286,0.4579507112503052,0.8304703235626221,0.46745654940605164
30,0.8323360681533813,0.4531332552433014,0.8282188177108765,0.4655889868736267
31,0.833899736404419,0.4480726420879364,0.8299700021743774,0.4598461985588074
32,0.8350046873092651,0.4448375105857849,0.8362241387367249,0.44974347949028015
33,0.8371104001998901,0.44129735231399536,0.8300533890724182,0.45838847756385803
34,0.8387991189956665,0.4376736581325531,0.8413942456245422,0.44580259919166565
35,0.8399875164031982,0.43350473046302795,0.8452301621437073,0.4348163604736328
36,0.8411758542060852,0.4302062392234802,0.8447298407554626,0.4306987226009369
37,0.8427603244781494,0.4264049828052521,0.8418111801147461,0.4354912042617798
38,0.8446992635726929,0.4229356348514557,0.8462308049201965,0.4263747036457062
39,0.8452621698379517,0.4202893376350403,0.8447298407554626,0.4337949752807617
40,0.8457625508308411,0.41733241081237793,0.8413942456245422,0.4302684962749481
41,0.8481392860412598,0.4132680594921112,0.8473982810974121,0.4191396236419678
42,0.848577082157135,0.41191139817237854,0.839643120765686,0.4380781948566437
43,0.8496195077896118,0.4079549312591553,0.8530687093734741,0.4157330095767975
44,0.8508495688438416,0.40606310963630676,0.8539025783538818,0.4114306569099426
45,0.8509120941162109,0.4025738537311554,0.8520680665969849,0.4110368490219116
46,0.8523715138435364,0.40054160356521606,0.8537358045578003,0.4036623239517212
47,0.8541853427886963,0.3985954523086548,0.8519012928009033,0.4112120568752289
48,0.8542687296867371,0.3956073224544525,0.850650429725647,0.40419870615005493
49,0.8558740615844727,0.3931792974472046,0.8524850010871887,0.40376555919647217
50,0.8562701940536499,0.39188721776008606,0.8575717210769653,0.39550724625587463
51,0.8575419783592224,0.3877504765987396,0.8570713996887207,0.3992178440093994
52,0.8574377298355103,0.3860956132411957,0.8595730662345886,0.3937942683696747
53,0.8586052060127258,0.38458991050720215,0.8582388162612915,0.3924226760864258
54,0.8583133816719055,0.38205865025520325,0.857321560382843,0.39503973722457886
55,0.860148012638092,0.380049467086792,0.8599900007247925,0.38944822549819946
56,0.8603773713111877,0.3778958022594452,0.8607404828071594,0.38508105278015137
57,0.8612112998962402,0.3769693374633789,0.8574883341789246,0.39388546347618103
58,0.8621286153793335,0.374888151884079,0.8602401614189148,0.38557907938957214
59,0.8628791570663452,0.37183094024658203,0.8549866676330566,0.39912793040275574
60,0.8637339472770691,0.37047964334487915,0.8533188700675964,0.3954679071903229
61,0.8633378744125366,0.3702833950519562,0.8599066138267517,0.3831016421318054
62,0.8638381958007812,0.3668009042739868,0.861240804195404,0.38548415899276733
63,0.8643803000450134,0.36605533957481384,0.8604903221130371,0.3826137185096741
64,0.865985631942749,0.36277472972869873,0.8567378520965576,0.3844314515590668
65,0.865506112575531,0.3619956374168396,0.8644930124282837,0.3719720244407654
66,0.8675283789634705,0.3606189489364624,0.8624916672706604,0.38296210765838623
67,0.8684666156768799,0.35804182291030884,0.8654102683067322,0.36646541953086853
68,0.8672782182693481,0.3578883111476898,0.8679119348526001,0.36493250727653503
69,0.8697800636291504,0.35538360476493835,0.8649933338165283,0.36973774433135986
70,0.8689669370651245,0.3556976020336151,0.8624916672706604,0.3698776960372925
71,0.8696758151054382,0.35219284892082214,0.8684122562408447,0.36573925614356995
72,0.8690503239631653,0.35163140296936035,0.8691627979278564,0.362869530916214
